ITEM: TIMESTEP
50000
ITEM: NUMBER OF ATOMS
907
ITEM: BOX BOUNDS ff ff ff
-0.045 0.045
-0.025 0.025
0 0.003
ITEM: ATOMS id type x y z vx vy vz fx fy fz omegax omegay omegaz radius 
56 1 -0.0239931 -0.015548 0.00110049 0.0078784 0.00265194 -0.000564906 -0.00442914 0.00193925 0.00122514 -2.58251 0.915173 -0.679372 0.001 
18 1 -0.0209929 -0.0172747 0.000999526 0.00322905 0.00170337 -0.000944691 -0.00273369 0.000924218 0.000367514 18.8487 40.8702 -0.426201 0.001 
20 1 -0.0189931 -0.0172747 0.000999506 0.00357129 0.00169338 0.000893191 -0.00278766 0.000149656 0.000490578 -4.84464 5.23118 -0.180305 0.001 
58 1 -0.0219929 -0.0155482 0.0011005 0.00466256 0.00307127 0.00233316 -0.00274477 0.00132631 0.000702476 -16.2807 -36.7463 -0.328552 0.001 
60 1 -0.019993 -0.0155481 0.00110051 0.00482095 0.00219843 -0.000162639 -0.00245393 0.00109547 -0.00116314 3.00705 -4.01104 -0.124747 0.001 
22 1 -0.0169934 -0.0172746 0.000999468 0.00295423 0.00125188 -0.000506725 -0.00233344 0.000704086 -0.00179493 -3.34935 0.26826 0.0351914 0.001 
62 1 -0.0179933 -0.015548 0.00110055 0.00395976 0.0022482 4.87477e-05 -0.00191727 0.000952634 -0.000519757 5.21407 -1.82118 -0.51182 0.001 
63 1 -0.0159935 -0.015548 0.00110052 0.00323983 0.0019991 -0.000229222 -0.0016825 0.00146594 0.00138714 5.8219 3.29233 -0.400052 0.001 
25 1 -0.0149937 -0.0172746 0.000999494 0.00257008 0.00118158 0.000168843 -0.00215659 0.00135508 -0.000511787 -4.19236 -7.1502 -0.0341839 0.001 
26 1 -0.0129935 -0.0172747 0.000999465 0.00151708 0.00149721 -0.000312715 -0.000208872 0.000807478 -0.000302136 -1.47735 0.769956 -0.123124 0.001 
66 1 -0.0139934 -0.0155481 0.00110052 0.002269 0.00228003 0.000258266 -8.78169e-05 0.00148383 0.000294436 0.972974 1.28094 -0.264793 0.001 
67 1 -0.0119936 -0.015548 0.0011005 0.00168859 0.00196107 0.000375129 0.00061471 0.001725 0.000255266 2.13705 -1.42603 -0.303062 0.001 
29 1 -0.0109935 -0.0172745 0.000999516 0.00105568 0.00114948 -4.94583e-05 0.000554821 0.00141627 -0.00048253 -1.26905 0.67032 -0.0867506 0.001 
30 1 -0.00899373 -0.0172745 0.000999529 0.00076468 0.0010414 -0.000433035 0.000926284 0.00163329 -0.000208338 -1.09153 -0.309318 -0.0872023 0.001 
70 1 -0.00999359 -0.0155478 0.00110051 0.00123308 0.0017522 0.000365749 0.00100092 0.00228952 0.000153372 2.31025 0.0218666 -0.213489 0.001 
71 1 -0.00799388 -0.0155476 0.00110045 0.000888673 0.00166478 0.000316462 0.000986824 0.00262719 0.000782711 1.88792 0.0146551 -0.111631 0.001 
33 1 -0.00699412 -0.0172744 0.000999544 0.00046667 0.00109569 -0.000217223 0.000764817 0.00183482 -0.000158614 -1.22106 0.206354 -0.0800484 0.001 
34 1 -0.00499446 -0.0172744 0.000999538 0.000281657 0.00105535 -0.000274566 0.000347845 0.00186563 -0.000675266 -1.16013 0.0585239 -0.0517187 0.001 
74 1 -0.00599428 -0.0155476 0.00110049 0.000599572 0.00163908 0.000256788 0.00077163 0.00268898 0.00046942 1.9518 0.0567258 -0.0785288 0.001 
75 1 -0.00399461 -0.0155475 0.00110042 0.000320405 0.00164417 0.000206616 0.000363 0.00273497 7.90166e-05 1.69046 -0.147096 -0.0416926 0.001 
37 1 -0.00299483 -0.0172744 0.000999571 0.000180833 0.0010295 -0.000214739 3.23303e-05 0.00175053 -0.000377675 -1.06094 0.0491972 -0.0238693 0.001 
38 1 -0.000995183 -0.0172744 0.000999563 0.000136889 0.00102804 -0.000200742 -0.000183347 0.00148591 -0.000231724 -1.07338 0.0465311 -0.00873543 0.001 
78 1 -0.00199499 -0.0155475 0.0011004 0.00018758 0.00161486 0.000226542 5.14705e-05 0.00247912 0.0003506 1.63479 -0.041763 -0.0169209 0.001 
40 1 -0.0389936 -0.0138221 0.000999602 0.0179865 0.00748577 0.00168905 -0.00248339 -0.000879157 -0.00165837 -9.40313 16.6471 0.226253 0.001 
80 1 -0.0379928 -0.0120959 0.00110055 0.0175305 0.00689351 0.00343083 -0.00187096 -0.00222538 -0.00185703 15.9186 -8.43215 -1.09471 0.001 
42 1 -0.0369924 -0.0138221 0.000999497 0.0153184 0.00638918 -0.00351351 -0.00641438 0.000670931 0.000823896 -6.41763 10.7731 0.0716725 0.001 
43 1 -0.0349924 -0.0138226 0.000999471 0.0142543 0.0050179 0.000224528 -0.00689238 -0.00205398 -0.00145283 -14.6912 17.9978 -0.0934808 0.001 
83 1 -0.0359921 -0.0120959 0.00110051 0.0160421 0.00673583 -0.00155455 -0.00675111 -0.00158279 0.00158097 8.33616 -9.73368 -0.911739 0.001 
84 1 -0.0339927 -0.0120957 0.00110056 0.0160252 0.00524047 -6.49572e-05 -0.00677797 -0.00223389 -0.000832475 27.9499 6.85032 -0.869652 0.001 
46 1 -0.0329924 -0.013822 0.000999448 0.0144232 0.00414617 -0.00129237 -0.00543978 -0.00308002 -0.000281761 -25.3018 -7.85457 -0.195276 0.001 
47 1 -0.0309925 -0.0138216 0.000999402 0.0128944 0.00459775 0.000141497 -0.00497968 0.000840727 0.0056153 -11.9355 8.11152 -0.269914 0.001 
87 1 -0.0319929 -0.0120952 0.00110058 0.0145903 0.00565021 -0.000317496 -0.00548066 -0.000978389 -0.000429662 14.2792 -13.1975 -0.98899 0.001 
89 1 -0.0299925 -0.0120951 0.0011005 0.0110165 0.00702298 -0.00171204 -0.00402668 0.000299398 -0.00011325 -17.308 -54.8545 -0.889806 0.001 
49 1 -0.0289925 -0.0138217 0.000999552 0.00987009 0.00552731 0.00503792 -0.00468885 0.00115964 -0.00641052 16.6348 40.5539 -0.0176324 0.001 
51 1 -0.0269926 -0.0138217 0.000999451 0.0105359 0.00428241 -0.000619917 -0.00504539 0.00212686 0.00229939 2.43241 -6.59491 -0.0647204 0.001 
91 1 -0.0279926 -0.0120951 0.00110058 0.0119618 0.00566785 -0.00184212 -0.00484411 0.00158404 0.00154271 -1.06603 2.4149 -0.85914 0.001 
53 1 -0.0249931 -0.0138215 0.00099951 0.0091695 0.00371744 -0.000468906 -0.00448848 0.00236026 -0.00196333 -0.339793 4.09296 -0.202148 0.001 
55 1 -0.0229929 -0.0138217 0.000999527 0.00652287 0.00413446 -0.00287259 -0.0030799 0.00177983 -0.000947103 15.2445 24.924 -0.120955 0.001 
93 1 -0.025993 -0.0120949 0.00110043 0.0109501 0.00496849 0.00224007 -0.00391615 0.00216508 -0.000223071 -0.41329 5.42233 -0.631041 0.001 
95 1 -0.023993 -0.0120952 0.00110048 0.0080218 0.00487819 0.00289565 -0.00255907 0.0022172 -0.000237673 -7.37521 -23.1561 -0.456662 0.001 
57 1 -0.0209929 -0.0138216 0.000999467 0.00593099 0.00309236 9.04936e-05 -0.00270402 0.00192197 0.000375875 -3.96178 5.7798 -0.193357 0.001 
59 1 -0.0189932 -0.0138214 0.000999453 0.00513841 0.00296879 -0.000403094 -0.00204378 0.00172451 -0.000732791 -5.30443 0.328689 -0.17336 0.001 
97 1 -0.021993 -0.0120951 0.00110051 0.0075555 0.00427505 -0.000796822 -0.00274213 0.00253553 0.000536827 0.434059 -1.17904 -0.442826 0.001 
99 1 -0.0199933 -0.0120949 0.00110056 0.00637715 0.00373616 0.000459816 -0.00203163 0.00215657 0.00064409 7.12766 -0.701641 -0.379561 0.001 
61 1 -0.0169934 -0.0138214 0.000999444 0.00430574 0.00287326 0.000560045 -0.00183246 0.00163932 -0.00159357 -6.07608 -1.08902 -0.128951 0.001 
101 1 -0.0179933 -0.0120948 0.00110057 0.0053146 0.00367615 -0.000663293 -0.00204911 0.00225464 0.00133696 5.01343 0.308332 -0.299788 0.001 
102 1 -0.0159933 -0.012095 0.00110056 0.00408064 0.00380236 7.52194e-05 -0.00105719 0.00219218 -0.000719744 3.66053 -1.95126 -0.319406 0.001 
64 1 -0.0149933 -0.0138215 0.000999471 0.00311345 0.00295334 -0.000185575 -0.000175596 0.00185815 -0.000197638 -3.11233 1.38844 -0.213724 0.001 
65 1 -0.0129935 -0.0138214 0.000999519 0.00259521 0.0027901 -0.000419368 0.000227724 0.00223189 0.000618153 -1.71733 -0.836737 -0.244649 0.001 
105 1 -0.0139935 -0.0120948 0.00110049 0.00341723 0.00345619 0.00017446 -0.000543185 0.00264537 0.0001224 3.69884 -1.43419 -0.343924 0.001 
106 1 -0.0119937 -0.0120947 0.00110051 0.00295349 0.00323885 0.000421182 -0.000171103 0.00307648 0.000352513 3.256 1.53391 -0.286882 0.001 
68 1 -0.0109937 -0.0138213 0.000999469 0.00201593 0.00242133 -0.000309304 0.000654699 0.00269966 -0.000453422 -3.60254 0.720986 -0.261281 0.001 
69 1 -0.00899371 -0.0138209 0.000999503 0.0014392 0.00232141 -0.000174034 0.000945716 0.00319591 -0.000611437 -2.79137 0.334857 -0.221925 0.001 
109 1 -0.00999393 -0.0120945 0.00110052 0.00230232 0.00294422 0.000208319 0.00011111 0.00351595 -1.99252e-05 3.90491 -1.32478 -0.272425 0.001 
110 1 -0.00799387 -0.0120941 0.00110053 0.00158405 0.0028191 0.000239857 0.000495677 0.00431738 0.000362672 3.51228 0.0127466 -0.191797 0.001 
72 1 -0.00699405 -0.0138208 0.000999506 0.00100225 0.00220611 -0.000291264 0.00102027 0.00343337 7.07075e-05 -2.71121 -0.144411 -0.0988344 0.001 
73 1 -0.00499443 -0.0138208 0.000999548 0.000560749 0.00223435 -0.000291476 0.000790496 0.00347098 -0.000217278 -2.4392 0.209831 -0.054166 0.001 
113 1 -0.00599419 -0.0120939 0.00110044 0.00103216 0.00271739 0.000334065 0.000770143 0.00353581 0.000404853 3.40011 0.0921719 -0.0999876 0.001 
114 1 -0.00399456 -0.0120939 0.00110042 0.000567532 0.00271629 0.000185601 0.00151984 0.00359166 0.000251176 2.97 -0.113178 -0.0673784 0.001 
76 1 -0.00299475 -0.0138207 0.000999621 0.000296102 0.00219086 -0.000234811 0.000370346 0.00332039 -0.000578811 -2.25794 0.0549745 -0.0383622 0.001 
77 1 -0.000995083 -0.0138207 0.000999548 0.000161824 0.00213787 -0.000199342 9.3002e-05 0.00296131 -0.00020115 -2.16052 0.0513725 -0.0127219 0.001 
117 1 -0.00199486 -0.0120939 0.00110044 0.000247239 0.0026648 0.000181325 0.000403431 0.0036884 -2.60473e-05 2.71076 -0.0811265 -0.0294823 0.001 
79 1 -0.0389934 -0.0103696 0.000999656 0.0187812 0.00622551 -0.00296181 -0.00109307 -0.00267587 0.00200497 -29.0731 15.0377 0.978766 0.001 
119 1 -0.0379924 -0.00864361 0.00110052 0.0168659 0.0075775 -0.000789419 -0.00356438 -0.000627772 0.00698938 18.3181 -39.3068 -0.343784 0.001 
81 1 -0.0369922 -0.0103696 0.000999438 0.0170856 0.00741219 0.00142177 -0.00473022 -0.0015529 0.001355 -10.8927 20.4011 0.0218212 0.001 
82 1 -0.0349925 -0.010369 0.000999504 0.0177458 0.00666266 0.000362183 -0.00612964 -0.00211542 -7.73148e-05 -21.1806 -16.5168 -0.242508 0.001 
122 1 -0.0359926 -0.0086426 0.00110054 0.0181329 0.00726257 -0.00067494 -0.00518868 -0.00152532 -0.00232832 24.5351 5.89728 -0.298188 0.001 
123 1 -0.033993 -0.00864205 0.00110053 0.0174402 0.00746921 0.000820275 -0.00549636 -0.00226796 -0.000744534 9.41405 -5.85061 -0.373494 0.001 
85 1 -0.0329932 -0.0103688 0.000999393 0.0163202 0.00660174 0.000604789 -0.00573488 -0.00208411 -0.000555027 -14.3412 15.323 -0.217804 0.001 
86 1 -0.0309927 -0.0103688 0.00099951 0.0126805 0.00816959 0.00116937 -0.00314616 -0.000640113 -0.00389133 16.4142 62.9407 -0.249815 0.001 
126 1 -0.0319931 -0.00864235 0.00110054 0.0141737 0.00891248 -0.000835025 -0.00296428 -0.00227736 0.00420085 -17.0047 -65.7985 -0.434863 0.001 
128 1 -0.0299932 -0.0086421 0.00110065 0.015307 0.00798888 6.49518e-05 -0.00264338 0.000623862 0.0018627 8.6179 -16.146 -0.553138 0.001 
88 1 -0.0289927 -0.0103685 0.000999361 0.0134415 0.00683667 1.83585e-05 -0.00322427 0.00126105 0.00147391 -5.29035 11.5373 -0.394704 0.001 
90 1 -0.026993 -0.0103684 0.000999539 0.0128988 0.00623437 -2.7641e-05 -0.00322073 0.00146154 -0.00176793 -0.400143 -11.3671 -0.284454 0.001 
130 1 -0.027993 -0.00864174 0.00110052 0.0140007 0.0070073 0.00152619 -0.00117458 0.00151608 0.0012728 11.8412 -2.44695 -0.699714 0.001 
92 1 -0.0249929 -0.0103686 0.000999597 0.00991913 0.00575567 -0.00387896 -0.00184239 0.00251734 0.0049567 3.72833 12.108 -0.178828 0.001 
94 1 -0.022993 -0.0103686 0.000999484 0.00879 0.00517369 0.00149144 -0.00214258 0.00303703 -0.00117329 -2.04542 8.70883 -0.224594 0.001 
132 1 -0.0259929 -0.00864201 0.00110044 0.0123831 0.00700938 0.00028868 -0.00207565 0.00198277 -0.00386966 -5.73166 2.76003 -0.684455 0.001 
134 1 -0.0239929 -0.00864204 0.00110043 0.0101185 0.00622353 -0.00165836 -0.0010232 0.00341809 -0.00128974 -0.838089 -11.1967 -0.614563 0.001 
96 1 -0.0209932 -0.0103684 0.000999473 0.00810367 0.00481756 -0.000183602 -0.00189831 0.00277102 -0.00060904 -3.86194 -6.38946 -0.358349 0.001 
98 1 -0.0189934 -0.0103683 0.000999395 0.00646176 0.00447995 5.66078e-05 -0.00195099 0.00275499 -6.01157e-05 -6.13452 3.78026 -0.310798 0.001 
136 1 -0.0219932 -0.00864193 0.00110054 0.00948482 0.00564739 0.00048782 -0.00127747 0.00314907 0.00138999 7.18791 2.09092 -0.520847 0.001 
138 1 -0.0199933 -0.00864185 0.00110057 0.00817579 0.00552655 -0.00026976 -0.00179983 0.0033006 -0.000928265 1.76883 2.99993 -0.368126 0.001 
100 1 -0.0169932 -0.0103684 0.000999428 0.00521552 0.00460473 0.0003349 -0.00151525 0.00260559 -0.000201752 -2.84181 1.12402 -0.265679 0.001 
103 1 -0.0149935 -0.0103683 0.000999479 0.00440774 0.00419973 -0.000348907 -0.00133093 0.00300514 3.91493e-05 -4.52622 1.67911 -0.286881 0.001 
140 1 -0.0179932 -0.00864187 0.00110059 0.00619116 0.0052884 -0.000258753 -0.00163958 0.00299352 0.000669713 4.66137 -5.86391 -0.274806 0.001 
141 1 -0.0159934 -0.00864169 0.00110051 0.005549 0.0050143 0.000382735 -0.00176876 0.00338811 0.00141184 4.06213 0.639405 -0.366458 0.001 
104 1 -0.0129937 -0.0103681 0.000999457 0.00380732 0.0038373 -0.000192154 -0.000900189 0.0034249 -0.00016218 -4.94558 -0.166139 -0.243514 0.001 
144 1 -0.0139937 -0.00864157 0.00110058 0.00475555 0.00448064 0.000458143 -0.00160906 0.00368132 -0.000258946 6.33773 -0.308185 -0.338563 0.001 
145 1 -0.011994 -0.00864137 0.00110052 0.00408673 0.00427019 -0.000111517 -0.00138604 0.00399707 0.000845002 4.28932 -0.351614 -0.288401 0.001 
107 1 -0.010994 -0.0103679 0.000999515 0.00320778 0.00367387 -0.000195627 -0.000716581 0.00385602 -0.000237411 -3.48968 -0.398064 -0.2384 0.001 
108 1 -0.00899422 -0.0103677 0.000999438 0.00247232 0.00334223 -0.000265851 -0.000327434 0.00415382 5.68984e-05 -4.76386 0.816169 -0.242748 0.001 
148 1 -0.00999428 -0.00864117 0.00110053 0.00342845 0.00402447 7.24821e-05 -0.00114159 0.00421478 0.000153457 4.19131 0.923829 -0.252501 0.001 
149 1 -0.00799445 -0.00864092 0.0011005 0.0025506 0.00370536 -0.000242112 -0.000295009 0.00420612 -0.000146508 4.98789 -0.296774 -0.233803 0.001 
111 1 -0.00699398 -0.0103672 0.000999538 0.00163955 0.00327732 -0.000316494 0.00029045 0.00411524 -7.35546e-05 -4.26441 -0.454023 -0.176256 0.001 
112 1 -0.00499431 -0.0103671 0.00099961 0.000947224 0.003178 1.37995e-05 0.000754199 0.00431365 0.000139009 -3.46954 0.313414 -0.0551815 0.001 
152 1 -0.00599405 -0.00864027 0.00110038 0.00148635 0.00369692 -0.00036043 0.00050882 0.00424707 -0.000553384 3.4284 -0.989839 -0.157792 0.001 
153 1 -0.0039944 -0.00864021 0.00110047 0.00075149 0.00360013 0.000122398 0.0007426 0.00453599 -0.000287287 3.59737 -0.269429 -0.0826885 0.001 
115 1 -0.00299464 -0.0103671 0.000999515 0.000430982 0.00315569 -0.000119368 0.000646753 0.00424116 -7.83496e-05 -3.21949 0.194835 -0.0324371 0.001 
116 1 -0.000994999 -0.010367 0.000999531 0.000161007 0.00305455 -0.000155682 0.000484228 0.00386582 -7.6854e-05 -3.10414 0.0439502 -0.0271089 0.001 
156 1 -0.0019948 -0.00864018 0.00110051 0.000331589 0.00348744 8.62887e-05 0.000630111 0.0043517 0.000318337 3.48559 -0.112963 -0.0607242 0.001 
118 1 -0.0389937 -0.00691837 0.000999872 0.019744 0.00921613 0.00192291 -0.00109311 0.00140842 -0.00178632 24.4019 -27.8908 1.37692 0.001 
158 1 -0.0379956 -0.00518832 0.000999662 0.0207027 0.00873732 -0.002362 -0.000870544 -6.18296e-06 -0.00173699 -13.0013 56.7902 -2.5224 0.001 
120 1 -0.0369932 -0.00691637 0.000999614 0.0183076 0.00733056 0.00111891 -0.00317151 -0.000750793 -0.0102626 -32.2618 12.6233 -0.210759 0.001 
121 1 -0.0349934 -0.0069154 0.000999437 0.0181354 0.00773189 -0.00277611 -0.0039428 -0.00154412 0.00435223 -17.72 10.2017 -0.560615 0.001 
161 1 -0.0359941 -0.00518896 0.00110049 0.018964 0.00747427 0.00518506 -0.00479113 -0.00165837 0.00897563 34.3038 -19.0535 -0.403959 0.001 
162 1 -0.0339931 -0.00518902 0.00110043 0.0165553 0.00934484 -3.34477e-05 -0.00214784 -0.00256266 -0.00279336 -14.8898 -71.0059 -1.0265 0.001 
124 1 -0.032993 -0.00691559 0.000999536 0.0154608 0.00944228 0.000283512 -0.00309997 -0.00304251 -0.00134521 21.5539 59.5944 -0.112822 0.001 
125 1 -0.0309933 -0.00691553 0.000999309 0.0165083 0.00854948 0.00145755 -0.00349661 -0.00103425 -0.00304519 -7.75696 16.944 0.16249 0.001 
165 1 -0.0319933 -0.0051889 0.00110048 0.0173917 0.00895211 -0.00224892 -0.00396297 -0.00184575 0.00178149 1.53184 -13.7912 0.0106659 0.001 
167 1 -0.0299936 -0.00518869 0.00110051 0.0171626 0.00905482 0.00223263 -0.00358886 -0.00115808 0.000804392 20.7226 5.6197 -0.0654559 0.001 
127 1 -0.0289935 -0.00691539 0.000999449 0.0158277 0.00807174 -0.00268252 -0.00205734 -6.07475e-05 0.000900711 -19.1297 3.99161 -0.279625 0.001 
129 1 -0.0269928 -0.0069154 0.000999513 0.0133207 0.00766031 0.000552783 -0.00117172 0.00202616 -6.06636e-05 -5.05277 14.8106 -0.420001 0.001 
169 1 -0.0279932 -0.00518901 0.00110039 0.0146814 0.00874634 0.000362906 -0.00241677 0.000165755 -0.00160005 10.8133 -24.8914 -0.521461 0.001 
131 1 -0.0249929 -0.00691551 0.000999542 0.0122572 0.00765998 0.00243977 -0.00123084 0.00242997 -0.000432419 11.6337 1.17016 -0.193014 0.001 
133 1 -0.0229931 -0.00691542 0.000999543 0.0110084 0.00651582 0.000795028 -0.000236013 0.00370121 0.000376035 -5.03934 -5.2232 -0.0609141 0.001 
171 1 -0.0259928 -0.00518901 0.0011004 0.0128259 0.00816081 -0.00259753 -0.000756989 0.00184676 0.00104753 -4.57398 -23.8643 -0.578655 0.001 
173 1 -0.0239929 -0.00518896 0.00110038 0.0126927 0.00757999 -9.43174e-05 -0.000881432 0.00292784 -0.00134377 -3.73063 19.4214 -0.214182 0.001 
135 1 -0.0209932 -0.00691537 0.0009994 0.00930691 0.00632143 4.83648e-05 -0.00172697 0.0035734 -9.17695e-05 -5.02081 3.3483 -0.236915 0.001 
137 1 -0.0189932 -0.00691534 0.000999439 0.007729 0.00629889 0.000908456 -0.00151546 0.00339372 -0.000850005 0.969215 -1.18847 -0.280427 0.001 
175 1 -0.021993 -0.00518889 0.0011004 0.0106211 0.00758596 -0.00223699 -0.000996532 0.00378208 0.00247557 -1.03513 3.113 -0.170566 0.001 
177 1 -0.0199931 -0.00518877 0.00110051 0.00871249 0.00710479 -0.000192221 -0.00152445 0.00359851 -0.000499931 2.42703 -7.01429 -0.273687 0.001 
139 1 -0.0169934 -0.00691511 0.000999485 0.0065096 0.00566803 -0.00040545 -0.0018629 0.00356051 -0.00078529 -6.86058 2.55723 -0.264012 0.001 
142 1 -0.0149937 -0.00691496 0.000999428 0.00586386 0.00521531 -0.000909165 -0.00225976 0.00375059 -0.00156327 -6.7783 -2.52694 -0.30482 0.001 
179 1 -0.0179934 -0.00518854 0.00110036 0.00789257 0.00651754 -0.000483455 -0.00218515 0.00364146 0.00103673 0.907824 8.01883 -0.177425 0.001 
180 1 -0.0159936 -0.0051884 0.00110048 0.00676891 0.00575977 0.00113335 -0.00257916 0.00365811 0.000384797 10.7202 0.997261 -0.360056 0.001 
143 1 -0.012994 -0.0069148 0.000999463 0.00498627 0.0047586 -0.000270801 -0.00194376 0.00404736 -0.000190813 -5.96566 2.04683 -0.284438 0.001 
183 1 -0.0139939 -0.0051882 0.00110039 0.00594898 0.00529682 0.000724057 -0.0026878 0.00384735 0.00165834 6.86223 -0.862955 -0.294205 0.001 
