ITEM: TIMESTEP
100000
ITEM: NUMBER OF ENTRIES
2514
ITEM: BOX BOUNDS ff ff ff
-0.045 0.045
-0.025 0.025
0 0.003
ITEM: ENTRIES c_q[13] c_q[14] c_q[15] c_q[16] c_q[17] c_q[18] c_q[19] c_q[20] c_q[21] 
45 48 0 -0.458987 0.022094 -0.0332162 -0.458986 -2.97418e-05 -1.37143e-05 
45 43 0 3.69807 -5.12675 0.314585 3.1521 -5.44271 0.318555 
45 46 0 -3.20657 -4.44762 0.262356 -2.7337 -4.72064 0.276336 
7 8 0 -0.342309 -0.0151251 0.0123258 -0.34231 -2.00633e-05 6.14041e-06 
7 48 0 -3.12114 -4.68515 -0.260614 -2.81487 -4.86109 -0.284641 
8 48 0 3.40975 -4.73251 -0.364858 2.91066 -5.02569 -0.294404 
8 50 0 -3.21703 -4.6245 -0.237824 -2.81199 -4.85632 -0.284298 
8 10 0 -0.437361 0.00224398 -0.0346186 -0.437362 -1.3528e-05 -1.28369e-05 
48 50 0 -0.385188 0.0244566 0.0253515 -0.385187 -2.64344e-05 1.10567e-05 
48 46 0 3.34493 -5.0836 0.367921 3.04601 -5.26019 0.308125 
48 47 0 -3.11844 -4.33897 0.259796 -2.66435 -4.60133 0.269545 
50 10 0 -3.32083 4.60768 0.340541 -2.83359 4.89302 0.28629 
50 52 0 -0.266273 0.0226658 -0.0127483 -0.266272 -5.09925e-07 8.05433e-06 
50 47 0 3.28626 -4.66154 0.360019 2.84871 -4.91914 0.288022 
50 49 0 -3.29227 -4.57055 0.220189 -2.8073 -4.8477 0.283498 
10 12 0 -0.373397 0.0271955 0.0176461 -0.373397 1.2234e-05 -3.98698e-07 
10 52 0 -3.25977 -4.5858 -0.215462 -2.80574 -4.84478 -0.283297 
12 52 0 3.15196 -4.63455 -0.250821 2.80039 -4.83625 -0.282782 
12 14 0 -0.199969 0.0179645 0.00833923 -0.19997 -1.06046e-06 4.55462e-06 
12 54 0 -3.17642 -4.71983 -0.270243 -2.84409 -4.91127 -0.287475 
52 54 0 -0.454346 0.0183449 -0.0160461 -0.454348 1.47861e-05 -2.36098e-05 
52 49 0 3.26282 -4.52769 0.241719 2.78202 -4.80385 0.280766 
52 51 0 -3.1733 -4.68966 0.225948 -2.82909 -4.88549 0.285832 
14 54 0 3.08759 -4.52439 -0.348491 2.73957 -4.73014 -0.276999 
14 56 0 -2.73536 -4.83987 -0.24445 -2.78403 -4.80954 -0.281404 
14 16 0 -0.728022 -0.0262599 -0.00267317 -0.728023 -5.18264e-05 -1.31219e-05 
16 56 0 2.93111 -4.47351 -0.267334 2.67611 -4.62101 -0.270299 
16 18 0 -0.204481 -0.00849048 0.00232698 -0.204481 1.79928e-06 -3.2319e-06 
16 58 0 -3.23034 -4.47988 -0.27683 -2.75414 -4.75559 -0.278186 
54 56 0 -0.635775 0.061857 0.00560437 -0.635768 -6.97041e-05 2.39055e-05 
54 51 0 2.83499 -4.6755 0.362823 2.74155 -4.73462 0.27728 
54 53 0 -2.72987 -4.61423 0.260837 -2.68562 -4.63922 0.271481 
56 58 0 -0.164386 0.0150104 0.00264131 -0.164386 4.34281e-06 -2.02025e-07 
56 53 0 3.04195 -4.67913 0.261887 2.7927 -4.8223 0.28202 
56 55 0 -3.30747 -4.58888 0.248742 -2.82003 -4.86909 0.284745 
18 58 0 3.24253 -4.49907 -0.245027 2.76458 -4.77385 -0.279164 
18 60 0 -3.11509 -4.45919 -0.253403 -2.71568 -4.68927 -0.274274 
18 20 0 -0.28785 -0.019493 0.0172061 -0.28785 4.59133e-06 8.19931e-06 
20 60 0 2.99313 -4.60207 -0.290683 2.74763 -4.74499 -0.277685 
20 22 0 -0.5533 -0.0222681 -0.00568452 -0.553301 -2.64464e-05 1.80217e-06 
20 62 0 -2.71155 -4.52665 -0.280156 -2.64384 -4.5666 -0.267379 
58 60 0 -0.209154 -0.00366647 -0.0151956 -0.209154 -1.04288e-06 -2.23281e-06 
58 55 0 3.26385 -4.52865 0.245875 2.78279 -4.80518 0.281006 
58 57 0 -3.19808 -4.4326 0.27703 -2.72558 -4.70633 0.275337 
60 62 0 -0.609211 0.0161264 -0.0117294 -0.60921 -3.89348e-05 -1.77654e-05 
60 57 0 3.10544 -4.60118 0.296868 2.77572 -4.79308 0.280473 
60 59 0 -2.81656 -4.48154 0.250608 -2.64989 -4.57702 0.267921 
22 62 0 2.8892 -4.46161 -0.349321 2.66236 -4.59766 -0.26923 
22 63 0 -2.83166 -4.38926 -0.232943 -2.61363 -4.51368 -0.264137 
22 25 0 -0.507781 0.0230723 -0.030016 -0.507781 -6.94173e-07 -1.31692e-05 
62 63 0 -0.350198 0.0117682 0.0141969 -0.350199 -7.62586e-06 1.12933e-05 
62 59 0 2.99721 -4.59134 0.353373 2.74559 -4.74147 0.277728 
62 61 0 -3.06593 -4.39484 0.278753 -2.67598 -4.62112 0.270627 
63 25 0 -2.96525 4.51067 0.308972 -2.70135 4.66558 0.272887 
63 66 0 -0.271258 0.0270304 0.00237187 -0.271259 8.54829e-06 -7.72186e-07 
63 61 0 3.2231 -4.5311 0.334395 2.7757 -4.79333 0.28054 
63 64 0 -3.15981 -4.38477 0.210455 -2.69367 -4.65112 0.272147 
25 26 0 -0.208656 0.0207994 0.00169591 -0.208656 2.64459e-06 2.37527e-06 
25 66 0 -3.02164 -4.19388 -0.216264 -2.57668 -4.449 -0.260243 
26 66 0 3.12295 -4.44411 -0.331754 2.71278 -4.68499 -0.274105 
26 67 0 -2.94031 -4.23091 -0.20512 -2.57164 -4.44118 -0.259841 
26 29 0 -0.296405 -0.016283 -0.0138232 -0.296406 -1.50447e-05 -1.44136e-06 
66 67 0 -0.4109 0.040934 -0.00342769 -0.410899 -1.27507e-05 -8.06845e-07 
66 64 0 3.16544 -4.43906 0.350598 2.72173 -4.70041 0.275037 
66 65 0 -2.91374 -4.21469 0.200552 -2.55787 -4.41737 0.258441 
67 29 0 -3.16454 4.39573 0.354374 -2.70306 4.66773 0.273086 
67 70 0 -0.290836 -0.0225657 -0.0144839 -0.290838 -2.38126e-05 -5.52261e-07 
67 65 0 3.06326 -4.47189 0.340889 2.71005 -4.68033 0.273846 
67 68 0 -2.94969 -4.09401 0.216981 -2.51504 -4.34351 0.254191 
29 70 0 -2.8676 -4.04905 -0.186875 -2.47425 -4.27312 -0.249985 
29 30 0 -0.459779 0.00935822 0.00637251 -0.459779 -7.30395e-06 -3.50497e-07 
30 70 0 2.94847 -4.28835 -0.363221 2.60232 -4.49463 -0.262944 
30 71 0 -2.65549 -4.10978 -0.153324 -2.44637 -4.22537 -0.247089 
30 33 0 -0.704092 -0.0341603 -0.013539 -0.704093 -9.96067e-06 -7.75541e-06 
70 71 0 -0.561505 0.031024 -0.00218149 -0.561504 -2.48606e-05 1.03748e-05 
70 68 0 3.20008 -4.45025 0.37497 2.73611 -4.72471 0.276535 
70 69 0 -2.83649 -3.94222 0.181265 -2.41999 -4.17967 0.244535 
71 33 0 -2.75228 4.36955 0.335191 -2.58738 4.46934 0.261303 
71 74 0 -0.724427 0.0119671 0.0201717 -0.724427 -1.37469e-05 -6.37995e-06 
71 69 0 2.93564 -4.3747 0.372436 2.63663 -4.55402 0.266352 
71 72 0 -2.66613 -4.08755 0.117458 -2.43847 -4.21182 0.246314 
33 74 0 -2.67832 -4.08589 -0.16201 -2.44194 -4.2178 -0.246634 
33 34 0 -0.608788 0.00917782 -0.00794119 -0.608788 -1.67634e-05 5.20875e-06 
34 74 0 2.884 -4.21213 -0.370559 2.55332 -4.41018 -0.257935 
34 75 0 -2.72891 -4.00069 -0.128775 -2.41691 -4.17459 -0.244009 
34 37 0 -0.656954 0.00663924 -0.0489995 -0.656956 -5.40881e-06 -1.6619e-05 
74 75 0 -0.601965 0.0221999 0.00817378 -0.601964 -2.16182e-05 1.70907e-05 
74 72 0 2.79201 -4.31644 0.405214 2.57612 -4.4499 0.260289 
74 73 0 -2.69845 -3.99399 0.130545 -2.40642 -4.15649 0.242997 
75 37 0 -2.81059 4.15041 0.301765 -2.50638 4.32938 0.252933 
75 78 0 -0.682005 0.0102914 0.02692 -0.682006 -8.5833e-06 9.01178e-06 
75 73 0 2.91776 -4.18086 0.350744 2.54774 -4.40056 0.257132 
75 76 0 -2.74743 -3.96017 0.0811052 -2.40282 -4.15027 0.242341 
37 78 0 -2.71474 -4.01888 -0.187743 -2.42269 -4.18465 -0.24441 
37 38 0 -0.642775 0.0148417 0.0456018 -0.642776 -4.83062e-06 6.22673e-06 
38 78 0 2.83978 -4.05944 -0.227786 2.4725 -4.27079 -0.249491 
78 76 0 2.84622 -4.16598 0.257885 2.52089 -4.35453 0.254206 
78 77 0 -2.77675 -3.917 0.159759 -2.39356 -4.13408 0.241496 
40 80 0 -3.43051 -4.74689 -0.309257 -2.92149 -5.04264 -0.294766 
40 42 0 -0.101586 -0.00557647 -0.000873835 -0.101585 8.73475e-06 1.05122e-05 
80 42 0 -3.50585 4.92735 0.336962 -3.01789 5.21176 0.305246 
80 83 0 -0.0580054 0.00580522 1.14918e-05 -0.0580059 4.64352e-06 1.63651e-06 
80 79 0 3.57009 -4.94698 0.354164 3.04439 -5.25431 0.307294 
80 81 0 -3.42065 -4.73398 0.294712 -2.91351 -5.02787 0.294475 
42 43 0 -0.277073 0.0197365 -0.0119292 -0.277075 2.99356e-05 -3.00061e-06 
42 83 0 -3.29178 -4.64879 -0.262343 -2.84317 -4.90724 -0.287278 
43 83 0 3.32478 -5.27989 -0.327894 3.12424 -5.39669 -0.315823 
43 84 0 -2.97235 -4.56837 -0.251814 -2.72676 -4.70918 -0.275703 
43 46 0 -0.356553 -0.0254054 0.0139757 -0.356556 -4.08112e-05 5.21188e-06 
83 84 0 -0.998874 0.0583543 -0.0773863 -0.998873 -5.02057e-05 -2.38095e-05 
83 81 0 3.58936 -5.49218 0.312063 3.2824 -5.66876 0.331795 
83 82 0 -2.60449 -4.49071 0.283174 -2.6015 -4.49362 0.262934 
84 46 0 -3.40361 4.9075 0.3313 -2.98403 5.15224 0.301769 
84 87 0 -0.682231 0.0264188 0.0216003 -0.682227 -0.000105476 6.95237e-06 
84 82 0 2.65628 -4.9495 0.272663 2.8126 -4.85831 0.284423 
84 85 0 -2.52908 -4.49612 0.310568 -2.58525 -4.46648 0.261572 
46 47 0 -0.551135 -0.00915746 0.0467838 -0.551137 -5.58468e-05 4.67907e-06 
46 87 0 -3.05846 -4.64187 -0.30226 -2.78087 -4.8038 -0.281254 
47 87 0 3.22061 -4.46594 -0.316268 2.74682 -4.7426 -0.27775 
47 89 0 -3.26598 -4.52823 -0.305281 -2.78444 -4.80847 -0.281502 
47 49 0 -0.325183 -0.0160027 -5.03015e-05 -0.325183 -5.14739e-06 -1.93985e-05 
87 89 0 -0.210028 0.000703742 -0.0188686 -0.210028 -6.91207e-06 3.59396e-06 
87 85 0 3.01881 -4.482 0.307953 2.70289 -4.667 0.273309 
87 86 0 -3.32005 -4.60146 0.311325 -2.8299 -4.88679 0.285986 
89 49 0 -3.26803 4.53678 0.229948 -2.78693 4.81238 0.281403 
89 91 0 -0.335525 0.0032352 -0.00589656 -0.335525 -2.90066e-06 -1.35841e-05 
89 86 0 3.22918 -4.64928 0.223949 2.82596 -4.87922 0.285457 
89 88 0 -3.08973 -4.42047 0.313639 -2.69375 -4.65216 0.272576 
49 51 0 -0.308745 0.00682485 0.0220456 -0.308746 -8.73478e-07 1.61288e-05 
49 91 0 -3.3046 -4.58596 -0.235461 -2.81732 -4.86524 -0.28472 
51 91 0 3.01675 -4.55037 -0.417397 2.73463 -4.722 -0.276624 
51 53 0 -0.805505 -0.0313114 -0.0386645 -0.805509 -5.69656e-05 -2.85407e-05 
51 93 0 -2.84599 -4.77841 -0.171262 -2.78339 -4.80822 -0.281217 
91 93 0 -0.684502 0.0241553 0.0392033 -0.684503 -5.67783e-05 5.29371e-05 
91 88 0 2.82536 -4.3865 0.484522 2.61741 -4.51979 0.265035 
91 90 0 -2.7501 -4.7734 0.172616 -2.75724 -4.76305 0.278777 
53 93 0 3.00693 -4.66006 -0.279107 2.77596 -4.79375 -0.280197 
53 95 0 -3.32379 -4.66066 -0.246776 -2.85509 -4.92969 -0.288276 
53 55 0 -0.166581 -0.00558675 0.00125593 -0.166581 3.9564e-06 -5.71211e-07 
55 95 0 3.28219 -4.54903 -0.251615 2.79641 -4.82857 -0.282336 
55 57 0 -0.192223 0.00600386 0.00558415 -0.192223 -1.82232e-06 4.04046e-06 
55 97 0 -3.28814 -4.5802 -0.245277 -2.81113 -4.85418 -0.283908 
93 95 0 -0.248588 0.000328528 -0.00281567 -0.248588 1.26714e-05 -5.04823e-06 
93 90 0 2.90517 -4.65081 0.302454 2.7472 -4.74376 0.27725 
93 92 0 -3.17164 -4.76509 0.147617 -2.85961 -4.93758 0.288377 
95 97 0 -0.226785 -0.00648137 -0.0198565 -0.226785 -9.74791e-07 -3.05951e-06 
95 92 0 3.05548 -4.57831 0.238693 2.75175 -4.75192 0.277629 
95 94 0 -3.11145 -4.62743 0.261206 -2.78775 -4.81371 0.281543 
57 97 0 3.23556 -4.53702 -0.284202 2.78042 -4.80081 -0.280906 
57 99 0 -2.99995 -4.51735 -0.293179 -2.71239 -4.68494 -0.274281 
57 59 0 -0.50812 0.0240277 0.036218 -0.508119 -4.46836e-05 1.13737e-05 
59 99 0 3.18891 -4.63653 -0.346438 2.81324 -4.85771 -0.284551 
59 61 0 -0.36859 0.0231572 -0.0219201 -0.36859 -4.02007e-06 -3.33464e-06 
59 101 0 -3.1353 -4.43755 -0.26019 -2.71137 -4.68222 -0.27424 
97 99 0 -0.430626 0.00725364 -0.0152336 -0.430626 -3.80269e-05 -1.45311e-05 
97 94 0 3.09834 -4.68063 0.271781 2.80773 -4.84823 0.28364 
97 96 0 -2.93654 -4.45185 0.26049 -2.6675 -4.6071 0.269603 
99 101 0 -0.282925 0.0121823 -0.00943681 -0.282925 -1.22919e-05 9.01414e-07 
99 96 0 3.14297 -4.71021 0.329087 2.83315 -4.89214 0.286504 
99 98 0 -3.08905 -4.45082 0.31371 -2.70685 -4.67447 0.273895 
61 101 0 3.217 -4.51699 -0.364607 2.76881 -4.78147 -0.280007 
61 102 0 -3.18235 -4.41035 -0.251126 -2.71137 -4.68176 -0.274143 
61 64 0 -0.23625 0.0236048 -0.00101331 -0.23625 1.37086e-06 -3.12294e-06 
101 102 0 -0.266458 0.0267512 0.00431437 -0.266459 2.5725e-06 1.36596e-06 
101 98 0 3.26991 -4.54397 0.373794 2.7942 -4.82481 0.2827 
101 100 0 -3.19227 -4.42511 0.254676 -2.72031 -4.69724 0.275115 
102 64 0 -3.21476 4.50442 0.370269 -2.76302 4.77134 0.279313 
102 105 0 -0.377052 0.0247718 -0.00911635 -0.377051 -1.95891e-05 5.98167e-06 
102 100 0 3.17051 -4.52608 0.385077 2.76165 -4.76905 0.279289 
102 103 0 -3.01335 -4.39045 0.239048 -2.65968 -4.59347 0.268995 
64 65 0 -0.39414 0.0120533 0.00179924 -0.394139 -1.5024e-05 -1.77211e-06 
64 105 0 -3.03828 -4.31079 -0.192714 -2.63038 -4.54269 -0.265829 
65 105 0 3.14426 -4.47875 -0.358085 2.73389 -4.72117 -0.27626 
65 106 0 -2.95624 -4.2177 -0.186113 -2.56934 -4.43742 -0.259637 
65 68 0 -0.421902 0.0200584 -0.00491883 -0.421901 -1.95283e-05 5.48263e-06 
105 106 0 -0.405425 0.0381829 0.0139174 -0.405423 -2.45201e-05 1.37223e-07 
105 103 0 3.13249 -4.47192 0.377614 2.72863 -4.71176 0.275851 
105 104 0 -2.98703 -4.33276 0.176363 -2.62644 -4.53631 0.265492 
106 68 0 -3.06314 4.43916 0.385833 -2.69709 4.65775 0.272613 
106 109 0 -0.490475 0.0395008 -0.00693169 -0.490471 -4.19782e-05 -2.98175e-06 
106 104 0 3.05391 -4.40853 0.409966 2.68234 -4.63184 0.271101 
106 107 0 -2.85091 -4.25179 0.164475 -2.55686 -4.41653 0.258384 
68 109 0 -2.89626 -4.05668 -0.205421 -2.48498 -4.29211 -0.251218 
68 69 0 -0.327932 -0.0311362 0.000972856 -0.327935 -3.99823e-05 -4.43351e-06 
69 109 0 3.17484 -4.41416 -0.375887 2.71433 -4.68681 -0.274285 
69 110 0 -2.75269 -3.97921 -0.185448 -2.41496 -4.17131 -0.244062 
69 72 0 -0.638207 0.0444065 0.0265413 -0.638205 -3.33188e-05 -1.15614e-06 
109 110 0 -0.332607 -0.0332683 -0.00166832 -0.332612 -4.89701e-05 9.33518e-07 
109 107 0 3.01457 -4.36484 0.370015 2.65253 -4.58047 0.268034 
109 108 0 -2.88447 -4.03657 0.209128 -2.47336 -4.27219 0.250081 
110 72 0 -2.84683 4.32492 0.399737 -2.59355 4.47961 0.262107 
110 113 0 -0.630825 0.00134829 -0.0301227 -0.630823 -3.65283e-05 2.40647e-05 
110 108 0 3.20083 -4.45746 0.39781 2.74021 -4.73131 0.276988 
110 111 0 -2.79722 -3.88191 0.192602 -2.38424 -4.11819 0.24084 
72 113 0 -2.63096 -4.02149 -0.122164 -2.40117 -4.14749 -0.242474 
72 73 0 -0.717671 -0.0154398 -0.00631704 -0.717672 -2.1215e-05 -1.79421e-05 
73 113 0 2.78897 -4.28839 -0.323569 2.56118 -4.42407 -0.258525 
73 114 0 -2.68663 -3.91905 -0.16176 -2.37183 -4.09677 -0.239307 
73 76 0 -0.591709 0.0151354 0.0387033 -0.591707 -2.30365e-05 -1.90834e-05 
113 114 0 -0.684248 -0.0017555 -0.0166075 -0.684248 -2.50221e-05 1.18547e-05 
113 111 0 2.91776 -4.34798 0.289958 2.61848 -4.52275 0.264318 
113 112 0 -2.69749 -3.96081 0.157784 -2.39248 -4.13251 0.241328 
114 76 0 -2.92018 4.14691 0.244299 -2.53096 4.37161 0.255209 
114 117 0 -0.567697 0.0142184 -0.027383 -0.567697 -1.36517e-05 -7.82241e-06 
114 112 0 2.90481 -4.22506 0.204227 2.55982 -4.42163 0.258135 
114 115 0 -2.78111 -3.85809 0.204902 -2.37027 -4.09395 0.23921 
76 117 0 -2.78967 -3.94481 -0.0945019 -2.40713 -4.15762 -0.242776 
76 77 0 -0.616276 -0.0208911 -0.016463 -0.616276 -2.31216e-06 2.06503e-05 
77 117 0 2.83316 -4.08765 -0.344493 2.48596 -4.29412 -0.250915 
117 115 0 2.8873 -4.09669 0.310767 2.50264 -4.32278 0.252657 
117 116 0 -2.73612 -3.91568 0.129592 -2.38191 -4.11427 0.240406 
79 119 0 -3.5753 -4.94633 -0.355661 -3.04662 -5.25562 -0.307421 
119 81 0 -4.25296 5.8993 0.312955 -3.62622 6.25925 0.366657 
119 122 0 -0.793726 0.0222584 -0.0293305 -0.793715 -0.000348178 2.97817e-05 
119 118 0 4.4106 -6.80675 0.33708 4.06305 -7.00417 0.408981 
119 120 0 -2.92474 -4.06409 0.333677 -2.49683 -4.31638 0.252416 
81 82 0 -0.972445 -0.0327837 0.0601908 -0.972451 -0.00019296 -3.5784e-06 
81 122 0 -3.09622 -4.29748 -0.293654 -2.64076 -4.56266 -0.26694 
82 122 0 3.11475 -4.95269 -0.198316 2.92766 -5.05533 -0.29581 
82 123 0 -2.69638 -4.50648 -0.36059 -2.63252 -4.54897 -0.266115 
82 85 0 -1.32784 -0.0156961 0.0452633 -1.32784 -0.000128995 3.02294e-05 
122 123 0 -1.15292 -0.0557748 0.05145 -1.15293 -0.000260813 -1.02965e-06 
122 120 0 3.05995 -4.63801 0.247867 2.78028 -4.79815 0.280524 
122 121 0 -2.67169 -4.53562 0.24092 -2.63512 -4.55529 0.266283 
123 85 0 -2.70488 4.41432 0.216476 -2.59211 4.47695 0.26205 
123 126 0 -0.469196 0.0221964 -0.0426248 -0.469199 4.55232e-05 -1.22541e-05 
123 121 0 2.60657 -4.01166 0.205907 2.39387 -4.13278 0.241652 
123 124 0 -3.27126 -4.98835 0.37761 -2.98652 -5.15767 0.301691 
85 86 0 -0.226458 0.022437 0.00612927 -0.226458 1.65229e-06 -7.88798e-06 
85 126 0 -3.30546 -4.60211 -0.406707 -2.82894 -4.88512 -0.286121 
86 126 0 3.13219 -4.45772 -0.205556 2.7182 -4.69343 -0.274702 
86 128 0 -3.17639 -4.76773 -0.330505 -2.86572 -4.94996 -0.290023 
86 88 0 -0.260762 -0.00650007 0.0255067 -0.260765 -2.20572e-05 2.0796e-05 
126 128 0 -0.538587 -0.0287523 -0.0271151 -0.53859 -2.2389e-05 -3.01014e-05 
126 124 0 2.64325 -4.35929 0.152675 2.5515 -4.40626 0.257843 
126 125 0 -2.73323 -4.65289 0.458713 -2.70827 -4.67815 0.274426 
128 88 0 -3.08073 4.33615 0.469272 -2.65989 4.59166 0.26948 
128 130 0 -0.230039 -0.0230348 -0.000121935 -0.230042 -3.10352e-05 1.4607e-05 
128 125 0 2.60864 -4.40367 0.445364 2.5696 -4.43713 0.260587 
128 127 0 -2.99679 -4.70871 0.358471 -2.79575 -4.82951 0.283125 
88 90 0 -0.676373 0.018432 0.0298624 -0.676369 -3.53039e-05 -6.19612e-05 
88 130 0 -2.91369 -4.49799 -0.333584 -2.68329 -4.63501 -0.271641 
90 130 0 2.78356 -4.59676 -0.255571 2.69197 -4.64884 -0.271975 
90 92 0 -0.189864 0.0105724 0.00364142 -0.189864 7.14405e-06 -7.08611e-06 
90 132 0 -3.10535 -4.82127 -0.220995 -2.86917 -4.95405 -0.28957 
